element	ion_stage	wavelength_vacuum_nm	wavelength_kind	intensity	gA_s-1	Ei_eV	Ek_eV	g_i	g_k	tp_ref	line_ref	quantitative_ready
Th	1	623.883030228	ritz_air	50		2.1571260900	4.1444248700	7	5		L12239	0
Th	1	623.971085855	ritz_air	63		2.1698692680	4.1568876000	11	9		L12239	0
Th	1	623.980783457	ritz_air	150		1.7955230000	3.7825104510	13	11		L5951	0
Th	1	623.993737933	ritz_air	53		2.3184578210	4.3054040200	5	7		L3552	0
Th	1	624.103274325	ritz_air	53		2.7478783540	4.7344758300	9	9		L3552	0
Th	1	624.146386894	ritz_air	21		2.7906421140	4.7771023600	5	7		L3552	0
Th	1	624.203256154	ritz_air	97		2.4441043580	4.4303836300	7	9		L5951	0
Th	1	624.267990524	ritz_air	1100		0.9301651190	2.9162384180	7	7		L18702	0
Th	1	624.360180261	ritz_air	94		2.3029581560	4.2887382000	3	3		L5951	0
Th	1	624.508836151	ritz_air	310		1.6486715920	3.6339789490	9	9		L5951	0
Th	1	624.610015301	ritz_air	53		2.6951747210	4.6801604900	5	5		L12239	0
Th	1	624.660216772	ritz_air	21		2.6132338080	4.5980600400	11	9		L3552	0
Th	1	624.687871193	ritz_air	14		2.2267431830	4.2114815500	9	7		L12239	0
Th	1	624.731837991	ritz_air	540		2.3605541700	4.3451528600	5	3		L3552	0
Th	1	624.757742942	ritz_air	29		1.9668714740	3.9513878700	5	5		L12239	0
Th	1	624.790158641	ritz_air	350		1.7169047090	3.7013181500	5	5		L5951	0
Th	1	624.812991768	ritz_air	18		2.3184578210	4.3027987400	5	7		L12239	0
Th	1	624.838622645	ritz_air	11		2.7452090910	4.7294686100	7	7		L3552	0
Th	1	625.087763501	ritz_air	44		2.0809318270	4.0644004840	9	9		L12239	0
Th	1	625.099973777	ritz_air	30		2.1587167030	4.1421466200	7	7		L12239	0
Th	1	625.221485384	ritz_air	320		1.3882549450	3.3712993780	11	11		L18702	0
Th	1	625.316844974	ritz_air	15		3.4090185760	5.3917606000	9	9		L12239	0
Th	1	625.350764076	ritz_air	10		3.2280958980	5.2107304000	7	5		L12239	0
Th	1	625.369165014	ritz_air	34		2.7155353660	4.6981115100	9	9		L12239	0
Th	1	625.404478490	ritz_air	56		2.3838859230	4.3663501200	13	11		L12239	0
Th	1	625.431959865	ritz_air	7		2.9861523160	4.9685294000	13	11		L12239	0
Th	1	625.461748858	ritz_air	23		2.7155353660	4.6978180400	9	11		L12239	0
Th	1	625.650272449	ritz_air	65		1.9800395300	3.9617248900	7	9		L12239	0
Th	1	625.693305997	ritz_air	10		3.2552773000	5.2368263600	9	7		L12239	0
Th	1	625.707279747	ritz_air	33		2.6705691190	4.6520739200	9	7		L12239	0
Th	1	625.726109800	ritz_air	38		1.4633771100	3.4448222940	5	5		L12239	0
Th	1	625.757353184	ritz_air	11		2.4197971740	4.4011434200	5	5		L12239	0
Th	1	625.807266579	ritz_air	26		3.0278253770	5.0090136000	7	5		L12239	0
Th	1	625.839735292	ritz_air	24		3.0972629250	5.0783483700	7	5		L12239	0
Th	1	625.915446610	ritz_air	3000		0.7888365657	2.7696823690	5	7		L18702	0
Th	1	625.982253538	ritz_air	21		1.8804560130	3.8610904140	7	7		L3552	0
Th	1	626.195015634	ritz_air	100		1.0910919079	3.0710533500	9	7		L5951	0
Th	1	626.315069852	ritz_air	8500bl		1.2911884280	3.2707703470	9	11		L18702	0
Th	1	626.461159057	ritz_air	14		2.5444923060	4.5236125900	5	5		L12239	0
Th	1	626.475094797	ritz_air	11		3.0096806340	4.9887568900	11	11		L12239	0
Th	1	626.644644298	ritz_air	110		2.1698692680	4.1484100500	11	9		L5951	0
Th	1	626.733723204	ritz_air	160		1.7611043810	3.7393639500	11	9		L5951	0
Th	1	626.768519542	ritz_air	32		2.7398261170	4.7179758600	9	7		L3552	0
Th	1	626.822058911	ritz_air	49		2.9796163400	4.9575971100	9	7		L12239	0
Th	1	626.834699303	ritz_air	160		2.0809318270	4.0588727210	9	11		L18702	0
Th	1	626.892112711	ritz_air	21		0.4792576672	2.4570174140	3	3		L3552	0
Th	1	626.953174098	ritz_air	21		2.6951747210	4.6727418400	5	7		L3552	0
Th	1	626.993388891	ritz_air	190		1.2156410810	3.1930813660	11	11		L5951	0
Th	1	627.066396484	ritz_air	21		2.0267262500	4.0039363090	9	11		L3552	0
Th	1	627.203997412	ritz_air	110		2.3470572450	4.3238335300	7	7		L12239	0
Th	1	627.206541095	ritz_air	87		2.7478783540	4.7246466200	9	11		L3552	0
Th	1	627.327891662	ritz_air	1000		0.3557427977	2.3321286770	7	9		L18702	0
Th	1	627.347142829	ritz_air	70		2.2852378900	4.2615631200	7	5		L12239	0
Th	1	627.440851978	ritz_air	32		2.4180816130	4.3941116800	7	7		L3552	0
Th	1	627.624258201	ritz_air	16		2.8107080390	4.7861606600	7	5		L12239	0
Th	1	627.682189749	ritz_air	57		3.0710533500	5.0463236300	7	9		L12239	0
Th	1	627.740435381	ritz_air	21		2.8364506670	4.8115377000	3	5		L3552	0
Th	1	627.757745026	ritz_air	32		1.7397568530	3.7147894100	5	3		L3552	0
Th	1	627.790114714	ritz_air	820		1.6335058670	3.6084365900	9	9		L18702	0
Th	1	627.924760851	ritz_air	21		2.6837443150	4.6582515600	9	11		L3552	0
Th	1	627.986060302	ritz_air	43		2.4197971740	4.3941116800	5	7		L3552	0
Th	1	628.171473065	ritz_air	190		2.1517009540	4.1254327100	3	3		L5951	0
Th	1	628.209458260	ritz_air	21		1.9365072870	3.9101197020	7	7		L3552	0
Th	1	628.261279168	ritz_air	24		2.1698692680	4.1433189000	11	9		L12239	0
Th	1	628.290744076	ritz_air	33		2.8632887820	4.8366458600	5	7		L12239	0
Th	1	628.325782480	ritz_air	39		3.2865766280	5.2598236600	7	9		L12239	0
Th	1	628.328161118	ritz_air	54		2.2791800320	4.2524196000	1	3		L3552	0
Th	1	628.340806512	ritz_air	10		3.3805564650	5.3537563000	9	11		L12239	0
Th	1	628.418642403	ritz_air	21		2.2852378900	4.2581933400	7	9		L3552	0
Th	1	628.488286094	ritz_air	28		2.8577686610	4.8305054800	3	5		L12239	0
Th	1	628.495130932	ritz_air	5		2.9271637390	4.8998790800	11	9		L12239	0
Th	1	628.688342789	ritz_air	14		2.5444923060	4.5166013800	5	5		L12239	0
Th	1	628.719928266	ritz_air	10		2.8336959610	4.8057059600	7	9		L3552	0
Th	1	628.771681156	ritz_air	22		2.4197971740	4.3916448600	5	3		L12239	0
Th	1	628.778362950	ritz_air	200		1.7289977590	3.7008244930	7	9		L5951	0
Th	1	628.844919813	ritz_air	15		2.4180816130	4.3896996500	7	7		L12239	0
Th	1	628.899412439	ritz_air	520		1.0910919079	3.0625391100	9	11		L18702	0
Th	1	628.930950904	ritz_air	90		1.9800395300	3.9513878700	7	5		L5951	0
Th	1	628.981013341	ritz_air	21		2.1571260900	4.1283175300	7	5		L3552	0
Th	1	629.089279399	ritz_air	21		2.5940125800	4.5648647700	5	5		L3552	0
Th	1	629.101750747	ritz_air	50		3.4209474690	5.3917606000	11	9		L12239	0
Th	1	629.133929383	ritz_air	19		3.4890229610	5.4597352900	9	9		L12239	0
Th	1	629.142041561	ritz_air	27		3.0278253770	4.9985122900	7	9		L12239	0
Th	1	629.214106903	ritz_air	66		2.4180816130	4.3885428200	7	5		L12239	0
Th	1	629.293134114	ritz_air	1700		1.7955230000	3.7657367530	13	13		L18702	0
Th	1	629.336849848	ritz_air	170		1.7289977590	3.6990746520	7	7		L5951	0
Th	1	629.379994428	ritz_air	300		1.7660301470	3.7359719920	3	5		L5951	0
Th	1	629.392572804	ritz_air	43		2.4197971740	4.3896996500	5	7		L3552	0
Th	1	629.463148747	ritz_air	680		0.7888365657	2.7585181720	5	5		L18702	0
Th	1	629.477594625	ritz_air	32		2.5940125800	4.5636489800	5	7		L3552	0
Th	1	629.498281177	ritz_air	1400		1.2156410810	3.1852127580	11	11		L18702	0
Th	1	629.588930508	ritz_air	36		2.3184578210	4.2877459200	5	7		L12239	0
Th	1	629.602023022	ritz_air	21		2.8364588180	4.8057059600	11	9		L3552	0
Th	1	629.608188677	ritz_air	21		2.4732857860	4.4425136500	9	7		L3552	0
Th	1	629.690446756	ritz_air	28		2.2998331450	4.2688037600	5	7		L12239	0
Th	1	629.784579022	ritz_air	110		2.6349869300	4.6036632500	5	7		L5951	0
Th	1	629.815442306	ritz_air	10		2.7773958100	4.7459756700	3	3		L3552	0
Th	1	629.916858527	ritz_air	32		2.1355413190	4.1038042300	5	7		L3552	0
Th	1	629.932324679	ritz_air	10		2.9796163400	4.9478309200	9	9		L3552	0
Th	1	629.950962681	ritz_air	110		2.2127555990	4.1809119470	5	5		L3552	0
Th	1	630.064426137	ritz_air	250		1.4633771100	3.4311790300	5	5		L5951	0
Th	1	630.118278592	ritz_air	37		2.9328634240	4.9004971700	9	11		L12239	0
Th	1	630.125925644	ritz_air	21		2.6951747210	4.6627845800	5	3		L12239	0
Th	1	630.265885212	ritz_air	1100		1.5019899800	3.4691629080	5	7		L18702	0
Th	1	630.315569548	ritz_air	490		2.6705691190	4.6375869900	9	7		L5951	0
Th	1	630.421247914	ritz_air	100		2.7771712400	4.7438593700	11	11		L5951	0
Th	1	630.482151262	ritz_air	12		3.3215896360	5.2880878000	9	7		L12239	0
Th	1	630.499383887	ritz_air	1000		1.6486715920	3.6151159980	9	7		L18702	0
Th	1	630.702031282	ritz_air	230		2.0267262500	3.9925388310	9	11		L5951	0
Th	1	630.710002422	ritz_air	140		2.3838859230	4.3496736600	13	13		L5951	0
Th	1	630.918661431	ritz_air	46		3.0007355740	4.9658731800	9	9		L12239	0
Th	1	630.961044808	ritz_air	77		1.9668714740	3.9318770700	5	3		L12239	0
Th	1	631.150147569	ritz_air	43		1.6227747630	3.5871916150	7	9		L3552	0
Th	1	631.255542860	ritz_air	1200		1.2911884280	3.2552773000	9	9		L18702	0
Th	1	631.284201553	ritz_air	54		2.2267431830	4.1907428900	9	7		L3552	0
Th	1	631.319724089	ritz_air	110		2.2267431830	4.1906323800	9	9		L3552	0
Th	1	631.369031324	ritz_air	85		1.7169047090	3.6806405300	5	7		L12239	0
Th	1	631.436830524	ritz_air	340		1.9205248840	3.8840498600	11	9		L5951	0
Th	1	631.601533736	ritz_air	110		1.5929451530	3.5559580970	7	9		L5951	0
Th	1	631.617240952	ritz_air	21		2.5063318890	4.4692960200	7	5		L3552	0
Th	1	631.752119159	ritz_air	890		0.4572521355	2.4197971740	5	5		L18702	0
Th	1	631.780868876	ritz_air	53		1.5929451530	3.5554008800	7	7		L3552	0
Th	1	631.892954965	ritz_air	460		1.5929451530	3.5550527800	7	5		L18702	0
Th	1	631.935271324	ritz_air	29		3.3805564650	5.3425327000	9	9		L12239	0
Th	1	632.004687958	ritz_air	42		2.8364588180	4.7982195600	11	9		L12239	0
Th	1	632.014599619	ritz_air	10		2.2998331450	4.2615631200	5	5		L3552	0
Th	1	632.044201566	ritz_air	92		1.7934589390	3.7550970390	5	3		L12239	0
Th	1	632.091072148	ritz_air	240		2.2331265490	4.1946191900	11	9		L5951	0
Th	1	632.100971805	ritz_air	110		2.4441043580	4.4055662800	7	5		L12239	0
Th	1	632.150347060	ritz_air	21		2.4217109980	4.3830197200	9	9		L3552	0
Th	1	632.304849535	ritz_air	190		0.4572521355	2.4180816130	5	7		L5951	0
Th	1	632.346381684	ritz_air	32		3.0078287120	4.9685294000	9	11		L12239	0
Th	1	632.356750468	ritz_air	270		0.9026202420	2.8632887820	5	5		L18702	0
Th	1	632.371548440	ritz_air	21		2.5444923060	4.5051149700	5	7		L3552	0
Th	1	632.461617619	ritz_air	59		2.5196398240	4.4799832700	11	11		L12239	0
Th	1	632.480496687	ritz_air	21		1.9800395300	3.9403244600	7	7		L3552	0
Th	1	632.585447861	ritz_air	31		2.6132338080	4.5731935100	11	9		L3552	0
Th	1	632.614619692	ritz_air	240		1.7614332090	3.7213025310	9	9		L5951	0
Th	1	632.641092799	ritz_air	21		3.5145575700	5.4743448900	3	5		L3552	0
Th	1	632.675425016	ritz_air	120		1.0056363970	2.9653173620	9	9		L12239	0
Th	1	632.733934723	ritz_air	860		1.7614332090	3.7209329590	9	7		L3552	0
Th	1	632.792693497	ritz_air	84		1.7397568530	3.6990746520	5	7		L3552	0
Th	1	632.811617577	ritz_air	2400		1.3937969360	3.3530561410	7	7		L18702	0
Th	1	632.902725035	ritz_air	6900		1.3882549450	3.3472321120	11	13		L18702	0
Th	1	633.001401525	ritz_air	21		1.8804560130	3.8391278000	7	7		L3552	0
Th	1	633.055808131	ritz_air	130		1.6227747630	3.5812782170	7	7		L5951	0
Th	1	633.104785279	ritz_air	150		3.5159929410	5.4743448900	7	5		L5951	0
Th	1	633.204203969	ritz_air	7		3.0078287120	4.9658731800	9	9		L12239	0
Th	1	633.212521202	ritz_air	65		1.7169047090	3.6749234600	5	3		L12239	0
Th	1	633.316450102	ritz_air	990		1.9209143920	3.8786118200	9	7		L5951	0
Th	1	633.443561227	ritz_air	84		2.7771712400	4.7344758300	11	9		L3552	0
Th	1	633.475314751	ritz_air	10		2.7155353660	4.6727418400	9	7		L3552	0
Th	1	633.668380583	ritz_air	13		3.1709014740	5.1275116200	9	11		L12239	0
Th	1	633.676461752	ritz_air	100		1.9205248840	3.8771100850	11	11		L12239	0
Th	1	633.745348246	ritz_air	140		0.7888365657	2.7452090910	5	7		L5951	0
Th	1	633.783144393	ritz_air	110		2.2383633370	4.1946191900	9	9		L12239	0
Th	1	633.816798428	ritz_air	210		2.3470572450	4.3032092300	7	7		L5951	0
Th	1	633.927350107	ritz_air	21		2.2998331450	4.2556439900	5	5		L3552	0
Th	1	633.937253766	ritz_air	1600		1.3882549450	3.3440352360	11	9		L18702	0
Th	1	634.105816020	ritz_air	250		1.2156410810	3.1709014740	11	9		L5951	0
Th	1	634.132343142	ritz_air	64		2.5499363680	4.5051149700	9	7		L12239	0
Th	1	634.142131770	ritz_air	940		0.9026202420	2.8577686610	5	3		L18702	0
Th	1	634.205212705	ritz_air	14		2.0809318270	4.0358857800	9	7		L12239	0
Th	1	634.213973057	ritz_air	44		2.6705691190	4.6254960600	9	7		L12239	0
Th	1	634.353600543	ritz_air	6		3.0278253770	4.9823220100	7	5		L12239	0
Th	1	634.363036077	ritz_air	21		2.6705691190	4.6250367000	9	9		L12239	0
Th	1	634.461324465	ritz_air	15000		1.0910919079	3.0452567080	9	7		L18702	0
Th	1	634.549068022	ritz_air	10		2.2127555990	4.1666501800	5	5		L3552	0
Th	1	634.608436961	ritz_air	40		2.4864747310	4.4401865200	5	7		L3552	0
Th	1	634.699323362	ritz_air	8		3.6447823400	5.5982143700	11	13		L12239	0
Th	1	634.756658755	ritz_air	12		3.0452567080	4.9985122900	7	9		L12239	0
Th	1	634.787550049	ritz_air	710		1.6486715920	3.6018321210	9	11		L18702	0
Th	1	634.988170912	ritz_air	100		2.8535150990	4.8060585400	11	11		L18702	0
Th	1	634.996866247	ritz_air	20		2.5710958890	4.5236125900	3	5		L3552	0
Th	1	635.049277318	ritz_air	2600		1.0220763970	2.9744319550	5	5		L18702	0
Th	1	635.264932218	ritz_air	32		2.4217109980	4.3734037900	9	11		L12239	0
Th	1	635.446420946	ritz_air	73		0.0000000000	1.9511353680	5	3		L12239	0
Th	1	635.703626003	ritz_air	100		2.3184578210	4.2688037600	5	7		L3552	0
Th	1	635.738713424	ritz_air	930		1.3937969360	3.3440352360	7	9		L18702	0
Th	1	635.766803966	ritz_air	2200		1.3051251700	3.2552773000	7	9		L18702	0
Th	1	635.789537070	ritz_air	20		2.0273820500	3.9774644500	1	3		L3552	0
Th	1	635.836070564	ritz_air	20		2.7478783540	4.6978180400	9	11		L3552	0
Th	1	635.910976676	ritz_air	20		2.8364506670	4.7861606600	3	5		L3552	0
Th	1	636.143253041	ritz_air	490		2.1283257340	4.0773238280	11	13		L18702	0
Th	1	636.222326272	ritz_air	51		2.2127555990	4.1615114600	5	7		L3552	0
Th	1	636.355372995	ritz_air	30		1.7664409900	3.7147894100	1	3		L3552	0
Th	1	636.401064264	ritz_air	440*		2.1698692680	4.1180778060	11	11		L5951	0
Th	1	636.433839064	ritz_air	20		2.4286473910	4.3767556000	11	11		L3552	0
Th	1	636.455426860	ritz_air	20		2.0107115110	3.9587536440	5	7		L3552	0
Th	1	636.601983211	ritz_air	21		2.4217109980	4.3693046600	9	7		L12239	0
Th	1	636.618683695	ritz_air	94		1.9365072870	3.8840498600	7	9		L5951	0
Th	1	636.640647593	ritz_air	120		2.7771712400	4.7246466200	11	11		L5951	0
Th	1	636.656830938	ritz_air	54		3.2523896600	5.1998155400	13	11		L12239	0
Th	1	636.773899372	ritz_air	20		2.6132338080	4.5603016600	11	11		L3552	0
Th	1	636.818847441	ritz_air	3		3.5274144650	5.4743448900	3	5		L12239	0
Th	1	636.882508534	ritz_air	30		1.9209143920	3.8676502000	9	9		L3552	0
Th	1	636.942505644	ritz_air	10		3.6108969400	5.5574493700	13	11		L12239	0
Th	1	637.082727295	ritz_air	140		1.4383444490	3.3844684500	3	3		L5951	0
Th	1	637.090006249	ritz_air	800		2.1283257340	4.0744275000	11	9		L18702	0
Th	1	637.163454971	ritz_air	20		2.6214502260	4.5673276600	11	11		L3552	0
Th	1	637.255802768	ritz_air	120		1.9511353680	3.8967308100	3	3		L5951	0
Th	1	637.370512569	ritz_air	3000		0.6897416420	2.6349869300	3	5		L18702	0
Th	1	637.388665443	ritz_air	330		1.4726643640	3.4178542510	3	5		L18702	0
Th	1	637.422209450	ritz_air	170		2.1587167030	4.1038042300	7	7		L5951	0
Th	1	637.603063013	ritz_air	21		2.3078837900	4.2524196000	3	3		L12239	0
Th	1	637.779131291	ritz_air	8		2.7140305370	4.6580295300	7	5		L12239	0
Th	1	637.847171561	ritz_air	200		1.7311318370	3.6749234600	3	3		L5951	0
Th	1	637.869342514	ritz_air	6700		1.7611043810	3.7048284380	11	9		L18702	0
Th	1	637.985701759	ritz_air	10		2.0809318270	4.0243013770	9	9		L3552	0
Th	1	638.072464057	ritz_air	10		2.3184578210	4.2615631200	5	5		L3552	0
Th	1	638.076696194	ritz_air	20		2.6705691190	4.6136615300	9	11		L12239	0
Th	1	638.086795906	ritz_air	30		2.6132338080	4.5562954600	11	13		L3552	0
Th	1	638.143696185	ritz_air	440		1.6335058670	3.5763942710	9	9		L18702	0
Th	1	638.220347768	ritz_air	30		2.3605541700	4.3032092300	5	7		L3552	0
Th	1	638.312475507	ritz_air	330		2.0267262500	3.9691009250	9	9		L5951	0
Th	1	638.337389197	ritz_air	8		3.1852127580	5.1275116200	11	11		L12239	0
Th	1	638.352388224	ritz_air	150		1.5929451530	3.5351983800	7	5		L5951	0
Th	1	638.456782257	ritz_air	23		3.0017578500	4.9436935000	9	11		L12239	0
Th	1	638.567741053	ritz_air	20		1.9668714740	3.9084696900	5	7		L3552	0
Th	1	638.682462859	ritz_air	200		2.6214502260	4.5626996900	11	9		L3552	0
Th	1	638.722784687	ritz_air	25		2.7155353660	4.6566622800	9	9		L12239	0
Th	1	638.751901506	ritz_air	4		3.3470493870	5.2880878000	7	7		L12239	0
Th	1	638.854382026	ritz_air	14		2.6241377150	4.5648647700	7	5		L12239	0
Th	1	638.885235311	ritz_air	55		2.2402786110	4.1809119470	7	5		L12239	0
Th	1	638.916127607	ritz_air	2300		0.4792576672	2.4197971740	3	5		L18702	0
Th	1	638.937187262	ritz_air	19		2.3321286770	4.2726042200	9	11		L3552	0
Th	1	639.018411073	ritz_air	360		2.0267262500	3.9669551460	9	9		L5951	0
Th	1	639.057967696	ritz_air	780		1.9209143920	3.8610231900	9	11		L18702	0
Th	1	639.114385846	ritz_air	100bl		1.9365072870	3.8764448200	7	7		L18702	0
Th	1	639.115828234	ritz_air	590bl		2.4180816130	4.3580147700	7	5		L5951	0
Th	1	639.124583585	ritz_air	47		2.8896783650	4.8295849500	13	11		L12239	0
Th	1	639.189567035	ritz_air	240		1.4633771100	3.4030864700	5	5		L5951	0
Th	1	639.215761070	ritz_air	10		2.5499363680	4.4895662400	9	11		L12239	0
Th	1	639.294400187	ritz_air	160		1.7614332090	3.7008244930	9	9		L5951	0
Th	1	639.413573190	ritz_air	140		2.6773982580	4.6164280800	7	5		L5951	0
Th	1	639.497083617	ritz_air	16		2.3321286770	4.2709052900	9	9		L12239	0
Th	1	639.581728347	ritz_air	510		1.6486715920	3.5871916150	9	9		L18702	0
Th	1	639.635925902	ritz_air	29		2.4732857860	4.4116415600	9	11		L3552	0
Th	1	639.681524147	ritz_air	120		2.4197971740	4.3580147700	5	5		L12239	0
Th	1	639.705551600	ritz_air	29		1.5929451530	3.5310899500	7	9		L3552	0
Th	1	639.828966742	ritz_air	29		1.9800395300	3.9178104800	7	5		L3552	0
Th	1	639.849022128	ritz_air	76		2.9328634240	4.8705736400	9	9		L12239	0
Th	1	639.871732227	ritz_air	590		1.7614332090	3.6990746520	9	7		L5951	0
Th	1	639.922056742	ritz_air	140		1.9365072870	3.8739963500	7	5		L5951	0
Th	1	639.939410402	ritz_air	15i		3.3798300800	5.3172666100	7	9		L12239	0
Th	1	640.022112612	ritz_air	150		2.3184578210	4.2556439900	5	5		L3552	0
Th	1	640.037800825	ritz_air	9		2.4864747310	4.4236134200	5	3		L3552	0
Th	1	640.171715788	ritz_air	160		1.0910919079	3.0278253770	9	7		L5951	0
Th	1	640.246486868	ritz_air	490		0.0000000000	1.9365072870	5	7		L18702	0
Th	1	640.563287947	ritz_air	95		0.9301651190	2.8657146730	7	9		L12239	0
Th	1	640.640153590	ritz_air	28		2.9861523160	4.9214696400	13	11		L12239	0
Th	1	640.685678816	ritz_air	99		2.9653173620	4.9004971700	9	11		L5951	0
Th	1	640.821689343	ritz_air	2700		0.6151672932	2.5499363680	9	9		L18702	0
Th	1	641.019099360	ritz_air	19		2.2267431830	4.1609164200	9	9		L3552	0
Th	1	641.040419086	ritz_air	200		2.5872992280	4.5214081400	15	15		L5951	0
Th	1	641.132733878	ritz_air	29		0.9026202420	2.8364506670	5	3		L3552	0
Th	1	641.319101931	ritz_air	19		2.7771712400	4.7104396900	11	9		L3552	0
Th	1	641.367135831	ritz_air	11000		0.9301651190	2.8632887820	7	5		L18702	0
Th	1	641.391102268	ritz_air	19		1.8804560130	3.8135074420	7	5		L3552	0
Th	1	641.476052082	ritz_air	9		2.7906421140	4.7234375500	5	5		L3552	0
Th	1	641.538722914	ritz_air	2700		1.6486715920	3.5812782170	9	7		L18702	0
Th	1	641.591308037	ritz_air	140		2.4180816130	4.3505298420	7	7		L5951	0
Th	1	641.647824216	ritz_air	96		1.6227747630	3.5550527800	7	5		L5951	0
Th	1	641.673656153	ritz_air	20		2.6749636850	4.6071639000	5	3		L12239	0
Th	1	641.731059570	ritz_air	280		2.0267262500	3.9587536440	9	7		L5951	0
Th	1	641.961423440	ritz_air	9		2.8956972300	4.8270313400	7	5		L12239	0
Th	1	641.968305289	ritz_air	53		2.1168825430	4.0481959400	3	3		L12239	0
Th	1	642.047318510	ritz_air	38		0.9026202420	2.8336959610	5	7		L3552	0
Th	1	642.093230841	ritz_air	19		2.6749636850	4.6059013200	5	5		L3552	0
Th	1	642.161397149	ritz_air	48		2.4197971740	4.3505298420	5	7		L3552	0
Th	1	642.185510625	ritz_air	29		2.1355413190	4.0662014900	5	7		L3552	0
Th	1	642.200479646	ritz_air	19		1.7169047090	3.6475198770	5	5		L3552	0
Th	1	642.275539805	ritz_air	29		2.2852378900	4.2156274300	7	9		L3552	0
Th	1	642.296943554	ritz_air	19		2.9449577080	4.8752829200	5	7		L3552	0
Th	1	642.388254078	ritz_air	470		2.1698692680	4.0999201030	11	13		L5951	0
Th	1	642.445837544	ritz_air	19		2.6349869300	4.5648647700	5	5		L3552	0
Th	1	642.471998571	ritz_air	38		2.6773982580	4.6071975200	7	7		L3552	0
Th	1	642.792813737	ritz_air	47		2.0107115110	3.9395476160	5	7		L3552	0
Th	1	642.830816944	ritz_air	19		2.1571260900	4.0858481700	7	5		L3552	0
Th	1	642.849912073	ritz_air	9		3.2713138460	5.1999786200	9	9		L3552	0
Th	1	642.928125080	ritz_air	110		1.9800395300	3.9084696900	7	7		L5951	0
Th	1	643.055047170	ritz_air	210		1.2156410810	3.1436906190	11	9		L5951	0
Th	1	643.227453477	ritz_air	47		2.7452090910	4.6727418400	7	7		L3552	0
Th	1	643.247054742	ritz_air	18		1.7934589390	3.7209329590	5	7		L3552	0
Th	1	643.329492884	ritz_air	18		1.0056363970	2.9328634240	9	9		L3552	0
Th	1	643.348041866	ritz_air	47		2.2127555990	4.1399270600	5	3		L3552	0
Th	1	643.642950078	ritz_air	14		2.3029581560	4.2292466200	3	3		L12239	0
Th	1	643.657919098	ritz_air	15		2.2852378900	4.2114815500	7	7		L12239	0
Th	1	643.666567421	ritz_air	8		3.0625391100	4.9887568900	11	11		L12239	0
Th	1	643.688657354	ritz_air	9		2.7585181720	4.6846698500	5	5		L3552	0
Th	1	643.844881316	ritz_air	120		1.2156410810	3.1413253920	11	13		L18702	0
Th	1	643.954052640	ritz_air	1600		1.7611043810	3.6864622240	11	11		L18702	0
Th	1	643.954774834	ritz_air	1900		2.4197971740	4.3451528600	5	3		L3552	0
Th	1	644.008866363	ritz_air	100		0.7888365657	2.7140305370	5	7		L5951	0
Th	1	644.069528657	ritz_air	660		1.0220763970	2.9470890410	5	3		L18702	0
Th	1	644.085293892	ritz_air	8600bl		1.9209143920	3.8458799200	9	9		L5951	0
Th	1	644.119443064	ritz_air	37		2.7478783540	4.6727418400	9	7		L3552	0
Th	1	644.202490371	ritz_air	9		2.5499363680	4.4745517000	9	9		L3552	0
Th	1	644.213268266	ritz_air	44		1.9365072870	3.8610904140	7	7		L12239	0
Th	1	644.306153216	ritz_air	110		2.1283257340	4.0526314100	11	11		L12239	0
Th	1	644.560055416	ritz_air	88		1.4633771100	3.3869247700	5	7		L18702	0
